index,timestamp,pattern
188,2025-08-11 00:00:00+00:00,spinning_top
188,2025-08-11 00:00:00+00:00,shooting_star
188,2025-08-11 00:00:00+00:00,hanging_man
188,2025-08-11 00:00:00+00:00,morning_star
189,2025-08-12 00:00:00+00:00,doji
189,2025-08-12 00:00:00+00:00,three_white_soldiers
189,2025-08-12 00:00:00+00:00,spinning_top
189,2025-08-12 00:00:00+00:00,shooting_star
189,2025-08-12 00:00:00+00:00,hanging_man
190,2025-08-13 00:00:00+00:00,bearish_engulfing
190,2025-08-13 00:00:00+00:00,evening_star
191,2025-08-14 00:00:00+00:00,doji
191,2025-08-14 00:00:00+00:00,spinning_top
191,2025-08-14 00:00:00+00:00,shooting_star
192,2025-08-15 00:00:00+00:00,bullish_engulfing
192,2025-08-15 00:00:00+00:00,piercing_line
192,2025-08-15 00:00:00+00:00,morning_star
193,2025-08-16 00:00:00+00:00,doji
193,2025-08-16 00:00:00+00:00,spinning_top
193,2025-08-16 00:00:00+00:00,shooting_star
193,2025-08-16 00:00:00+00:00,hanging_man
194,2025-08-17 00:00:00+00:00,three_white_soldiers
195,2025-08-18 00:00:00+00:00,doji
195,2025-08-18 00:00:00+00:00,bearish_engulfing
195,2025-08-18 00:00:00+00:00,spinning_top
195,2025-08-18 00:00:00+00:00,shooting_star
195,2025-08-18 00:00:00+00:00,hanging_man
196,2025-08-19 00:00:00+00:00,doji
196,2025-08-19 00:00:00+00:00,hammer
196,2025-08-19 00:00:00+00:00,spinning_top
196,2025-08-19 00:00:00+00:00,hanging_man
196,2025-08-19 00:00:00+00:00,evening_star
197,2025-08-20 00:00:00+00:00,three_black_crows
198,2025-08-21 00:00:00+00:00,bullish_engulfing
198,2025-08-21 00:00:00+00:00,piercing_line
198,2025-08-21 00:00:00+00:00,piercing_line
199,2025-08-22 00:00:00+00:00,doji
199,2025-08-22 00:00:00+00:00,spinning_top
199,2025-08-22 00:00:00+00:00,shooting_star
