index,timestamp,pattern
180,2026-02-06 03:02:59.186576+00:00,spinning_top
180,2026-02-06 03:02:59.186576+00:00,shooting_star
181,2026-02-06 04:02:59.186576+00:00,bearish_engulfing
181,2026-02-06 04:02:59.186576+00:00,evening_star
182,2026-02-06 05:02:59.186576+00:00,doji
183,2026-02-06 06:02:59.186576+00:00,morning_star
184,2026-02-06 07:02:59.186576+00:00,three_white_soldiers
185,2026-02-06 08:02:59.186576+00:00,doji
185,2026-02-06 08:02:59.186576+00:00,three_white_soldiers
185,2026-02-06 08:02:59.186576+00:00,spinning_top
185,2026-02-06 08:02:59.186576+00:00,shooting_star
185,2026-02-06 08:02:59.186576+00:00,hanging_man
186,2026-02-06 09:02:59.186576+00:00,doji
186,2026-02-06 09:02:59.186576+00:00,three_white_soldiers
186,2026-02-06 09:02:59.186576+00:00,spinning_top
186,2026-02-06 09:02:59.186576+00:00,shooting_star
186,2026-02-06 09:02:59.186576+00:00,hanging_man
187,2026-02-06 10:02:59.186576+00:00,three_white_soldiers
187,2026-02-06 10:02:59.186576+00:00,shooting_star
188,2026-02-06 11:02:59.186576+00:00,doji
188,2026-02-06 11:02:59.186576+00:00,three_white_soldiers
188,2026-02-06 11:02:59.186576+00:00,spinning_top
188,2026-02-06 11:02:59.186576+00:00,shooting_star
189,2026-02-06 12:02:59.186576+00:00,doji
189,2026-02-06 12:02:59.186576+00:00,three_white_soldiers
189,2026-02-06 12:02:59.186576+00:00,spinning_top
189,2026-02-06 12:02:59.186576+00:00,shooting_star
189,2026-02-06 12:02:59.186576+00:00,hanging_man
190,2026-02-06 13:02:59.186576+00:00,doji
190,2026-02-06 13:02:59.186576+00:00,hammer
190,2026-02-06 13:02:59.186576+00:00,three_white_soldiers
190,2026-02-06 13:02:59.186576+00:00,hanging_man
191,2026-02-06 14:02:59.186576+00:00,doji
191,2026-02-06 14:02:59.186576+00:00,bearish_engulfing
191,2026-02-06 14:02:59.186576+00:00,evening_star
192,2026-02-06 15:02:59.186576+00:00,doji
192,2026-02-06 15:02:59.186576+00:00,spinning_top
192,2026-02-06 15:02:59.186576+00:00,hanging_man
192,2026-02-06 15:02:59.186576+00:00,evening_star
193,2026-02-06 16:02:59.186576+00:00,doji
193,2026-02-06 16:02:59.186576+00:00,three_black_crows
193,2026-02-06 16:02:59.186576+00:00,spinning_top
193,2026-02-06 16:02:59.186576+00:00,shooting_star
194,2026-02-06 17:02:59.186576+00:00,three_black_crows
195,2026-02-06 18:02:59.186576+00:00,doji
195,2026-02-06 18:02:59.186576+00:00,piercing_line
196,2026-02-06 19:02:59.186576+00:00,doji
196,2026-02-06 19:02:59.186576+00:00,bearish_engulfing
196,2026-02-06 19:02:59.186576+00:00,spinning_top
196,2026-02-06 19:02:59.186576+00:00,hanging_man
197,2026-02-06 20:02:59.186576+00:00,evening_star
198,2026-02-06 21:02:59.186576+00:00,three_black_crows
199,2026-02-06 22:02:59.186576+00:00,doji
199,2026-02-06 22:02:59.186576+00:00,three_black_crows
199,2026-02-06 22:02:59.186576+00:00,spinning_top
199,2026-02-06 22:02:59.186576+00:00,shooting_star
199,2026-02-06 22:02:59.186576+00:00,hanging_man
